TimeStamp	HeartRate		GSR		SUD
15:00:01	107	878	4
15:00:02	107	878	
15:00:03	107	878	
15:00:04	107	878	
15:00:05	107	878	
15:00:06	107	879	
15:00:07	108	879	
15:00:08	108	879	
15:00:09	108	879	
15:00:10	108	879	
15:00:11	108	879	
15:00:12	108	880	
15:00:13	108	880	
15:00:14	108	880	
15:00:15	108	880	
15:00:16	108	880	
15:00:17	108	881	
15:00:18	108	881	
15:00:19	108	881	
15:00:20	108	881	
15:00:21	108	881	
15:00:22	108	881	
15:00:23	108	882	
15:00:24	108	882	
15:00:25	108	882	
15:00:26	109	882	
15:00:27	109	882	
15:00:28	109	882	
15:00:29	109	883	
15:00:30	109	883	
15:00:31	109	883	
15:00:32	109	883	
15:00:33	109	883	
15:00:34	109	884	
15:00:35	109	884	
15:00:36	109	884	
15:00:37	109	884	
15:00:38	109	884	
15:00:39	109	884	
15:00:40	109	885	
15:00:41	109	885	
15:00:42	109	885	
15:00:43	109	885	
15:00:44	109	885	
15:00:45	110	885	
15:00:46	110	886	
15:00:47	110	886	
15:00:48	110	886	
15:00:49	110	886	
15:00:50	110	886	
15:00:51	110	886	
15:00:52	110	887	
15:00:53	110	887	
15:00:54	110	887	
15:00:55	110	887	
15:00:56	110	887	
15:00:57	110	887	
15:00:58	110	888	
15:00:59	110	888	
15:01:00	110	888	
15:01:01	110	888	
15:01:02	110	888	
15:01:03	110	888	
15:01:04	110	889	
15:01:05	111	889	
15:01:06	111	889	
15:01:07	111	889	
15:01:08	111	889	
15:01:09	111	889	
15:01:10	111	890	
15:01:11	111	890	
15:01:12	111	890	
15:01:13	111	890	
15:01:14	111	890	
15:01:15	111	890	
15:01:16	111	891	
15:01:17	111	891	
15:01:18	111	891	
15:01:19	111	891	
15:01:20	111	891	
15:01:21	111	891	
15:01:22	111	892	
15:01:23	111	892	
15:01:24	111	892	
15:01:25	112	892	
15:01:26	112	892	
15:01:27	112	892	
15:01:28	112	893	
15:01:29	112	893	
15:01:30	112	893	
15:01:31	112	893	
15:01:32	112	893	
15:01:33	112	893	
15:01:34	112	894	
15:01:35	112	894	
15:01:36	112	894	
15:01:37	112	894	
15:01:38	112	894	
15:01:39	112	894	
15:01:40	112	895	
15:01:41	112	895	
15:01:42	112	895	
15:01:43	112	895	
15:01:44	112	895	
15:01:45	112	895	
15:01:46	113	895	
15:01:47	113	896	
15:01:48	113	896	
15:01:49	113	896	
15:01:50	113	896	
15:01:51	113	896	
15:01:52	113	896	
15:01:53	113	897	
15:01:54	113	897	
15:01:55	113	897	
15:01:56	113	897	
15:01:57	113	897	
15:01:58	113	897	
15:01:59	113	898	
15:02:00	113	898	
15:02:01	113	898	
15:02:02	113	898	
15:02:03	113	898	
15:02:04	113	898	
15:02:05	113	898	
15:02:06	113	899	
15:02:07	114	899	
15:02:08	114	899	
15:02:09	114	899	
15:02:10	114	899	
15:02:11	114	899	
15:02:12	114	900	
15:02:13	114	900	
15:02:14	114	900	
15:02:15	114	900	
15:02:16	114	900	
15:02:17	114	900	
15:02:18	114	900	
15:02:19	114	901	
15:02:20	114	901	
15:02:21	114	901	
15:02:22	114	901	
15:02:23	114	901	
15:02:24	114	901	
15:02:25	114	902	
15:02:26	114	902	
15:02:27	114	902	
15:02:28	114	902	
15:02:29	115	902	
15:02:30	115	902	
15:02:31	115	902	
15:02:32	115	903	
15:02:33	115	903	
15:02:34	115	903	
15:02:35	115	903	
15:02:36	115	903	
15:02:37	115	903	
15:02:38	115	903	
15:02:39	115	904	
15:02:40	115	904	
15:02:41	115	904	
15:02:42	115	904	
15:02:43	115	904	
15:02:44	115	904	
15:02:45	115	905	
15:02:46	115	905	
15:02:47	115	905	
15:02:48	115	905	
15:02:49	115	905	
15:02:50	115	905	
15:02:51	116	905	
15:02:52	116	906	
15:02:53	116	906	
15:02:54	116	906	
15:02:55	116	906	
15:02:56	116	906	
15:02:57	116	906	
15:02:58	116	906	
15:02:59	116	907	
15:03:00	116	907	6
15:03:01	116	907	
15:03:02	116	907	
15:03:03	116	907	
15:03:04	116	907	
15:03:05	116	907	
15:03:06	116	908	
15:03:07	116	908	
15:03:08	116	908	
15:03:09	116	908	
15:03:10	116	908	
15:03:11	116	908	
15:03:12	116	908	
15:03:13	116	909	
15:03:14	117	909	
15:03:15	117	909	
15:03:16	117	909	
15:03:17	117	909	
15:03:18	117	909	
15:03:19	117	909	
15:03:20	117	910	
15:03:21	117	910	
15:03:22	117	910	
15:03:23	117	910	
15:03:24	117	910	
15:03:25	117	910	
15:03:26	117	910	
15:03:27	117	911	
15:03:28	117	911	
15:03:29	117	911	
15:03:30	117	911	
15:03:31	117	911	
15:03:32	117	911	
15:03:33	117	911	
15:03:34	117	912	
15:03:35	117	912	
15:03:36	117	912	
15:03:37	117	912	
15:03:38	118	912	
15:03:39	118	912	
15:03:40	118	912	
15:03:41	118	912	
15:03:42	118	913	
15:03:43	118	913	
15:03:44	118	913	
15:03:45	118	913	
15:03:46	118	913	
15:03:47	118	913	
15:03:48	118	913	
15:03:49	118	914	
15:03:50	118	914	
15:03:51	118	914	
15:03:52	118	914	
15:03:53	118	914	
15:03:54	118	914	
15:03:55	118	914	
15:03:56	118	914	
15:03:57	118	915	
15:03:58	118	915	
15:03:59	118	915	
15:04:00	118	915	
15:04:01	118	915	
15:04:02	118	915	
15:04:03	119	915	
15:04:04	119	916	
15:04:05	119	916	
15:04:06	119	916	
15:04:07	119	916	
15:04:08	119	916	
15:04:09	119	916	
15:04:10	119	916	
15:04:11	119	916	
15:04:12	119	917	
15:04:13	119	917	
15:04:14	119	917	
15:04:15	119	917	
15:04:16	119	917	
15:04:17	119	917	
15:04:18	119	917	
15:04:19	119	917	
15:04:20	119	918	
15:04:21	119	918	
15:04:22	119	918	
15:04:23	119	918	
15:04:24	119	918	
15:04:25	119	918	
15:04:26	119	918	
15:04:27	119	919	
15:04:28	119	919	
15:04:29	120	919	
15:04:30	120	919	
15:04:31	120	919	
15:04:32	120	919	
15:04:33	120	919	
15:04:34	120	919	
15:04:35	120	920	
15:04:36	120	920	
15:04:37	120	920	
15:04:38	120	920	
15:04:39	120	920	
15:04:40	120	920	
15:04:41	120	920	
15:04:42	120	920	
15:04:43	120	921	
15:04:44	120	921	
15:04:45	120	921	
15:04:46	120	921	
15:04:47	120	921	
15:04:48	120	921	
15:04:49	120	921	
15:04:50	120	921	
15:04:51	120	921	
15:04:52	120	922	
15:04:53	120	922	
15:04:54	120	922	
15:04:55	120	922	
15:04:56	121	922	
15:04:57	121	922	
15:04:58	121	922	
15:04:59	121	922	
15:05:00	121	923	
15:05:01	121	923	
15:05:02	121	923	
15:05:03	121	923	
15:05:04	121	923	
15:05:05	121	923	
15:05:06	121	923	
15:05:07	121	923	
15:05:08	121	924	
15:05:09	121	924	
15:05:10	121	924	
15:05:11	121	924	
15:05:12	121	924	
15:05:13	121	924	
15:05:14	121	924	
15:05:15	121	924	
15:05:16	121	924	
15:05:17	121	925	
15:05:18	121	925	
15:05:19	121	925	
15:05:20	121	925	
15:05:21	121	925	
15:05:22	121	925	
15:05:23	121	925	
15:05:24	122	925	
15:05:25	122	926	
15:05:26	122	926	
15:05:27	122	926	
15:05:28	122	926	
15:05:29	122	926	
15:05:30	122	926	
15:05:31	122	926	
15:05:32	122	926	
15:05:33	122	926	
15:05:34	122	927	
15:05:35	122	927	
15:05:36	122	927	
15:05:37	122	927	
15:05:38	122	927	
15:05:39	122	927	
15:05:40	122	927	
15:05:41	122	927	
15:05:42	122	927	
15:05:43	122	928	
15:05:44	122	928	
15:05:45	122	928	
15:05:46	122	928	
15:05:47	122	928	
15:05:48	122	928	
15:05:49	122	928	
15:05:50	122	928	
15:05:51	122	928	
15:05:52	122	929	
15:05:53	122	929	
15:05:54	123	929	
15:05:55	123	929	
15:05:56	123	929	
15:05:57	123	929	
15:05:58	123	929	
15:05:59	123	929	
15:06:00	123	929	7
15:06:01	123	930	
15:06:02	123	930	
15:06:03	123	930	
15:06:04	123	930	
15:06:05	123	930	
15:06:06	123	930	
15:06:07	123	930	
15:06:08	123	930	
15:06:09	123	930	
15:06:10	123	931	
15:06:11	123	931	
15:06:12	123	931	
15:06:13	123	931	
15:06:14	123	931	
15:06:15	123	931	
15:06:16	123	931	
15:06:17	123	931	
15:06:18	123	931	
15:06:19	123	931	
15:06:20	123	932	
15:06:21	123	932	
15:06:22	123	932	
15:06:23	123	932	
15:06:24	123	932	
15:06:25	124	932	
15:06:26	124	932	
15:06:27	124	932	
15:06:28	124	932	
15:06:29	124	932	
15:06:30	124	933	
15:06:31	124	933	
15:06:32	124	933	
15:06:33	124	933	
15:06:34	124	933	
15:06:35	124	933	
15:06:36	124	933	
15:06:37	124	933	
15:06:38	124	933	
15:06:39	124	933	
15:06:40	124	934	
15:06:41	124	934	
15:06:42	124	934	
15:06:43	124	934	
15:06:44	124	934	
15:06:45	124	934	
15:06:46	124	934	
15:06:47	124	934	
15:06:48	124	934	
15:06:49	124	934	
15:06:50	124	935	
15:06:51	124	935	
15:06:52	124	935	
15:06:53	124	935	
15:06:54	124	935	
15:06:55	124	935	
15:06:56	124	935	
15:06:57	124	935	
15:06:58	125	935	
15:06:59	125	935	
15:07:00	125	936	
15:07:01	125	936	
15:07:02	125	936	
15:07:03	125	936	
15:07:04	125	936	
15:07:05	125	936	
15:07:06	125	936	
15:07:07	125	936	
15:07:08	125	936	
15:07:09	125	936	
15:07:10	125	937	
15:07:11	125	937	
15:07:12	125	937	
15:07:13	125	937	
15:07:14	125	937	
15:07:15	125	937	
15:07:16	125	937	
15:07:17	125	937	
15:07:18	125	937	
15:07:19	125	937	
15:07:20	125	937	
15:07:21	125	938	
15:07:22	125	938	
15:07:23	125	938	
15:07:24	125	938	
15:07:25	125	938	
15:07:26	125	938	
15:07:27	125	938	
15:07:28	125	938	
15:07:29	125	938	
15:07:30	125	938	
15:07:31	125	938	
15:07:32	125	939	
15:07:33	125	939	
15:07:34	126	939	
15:07:35	126	939	
15:07:36	126	939	
15:07:37	126	939	
15:07:38	126	939	
15:07:39	126	939	
15:07:40	126	939	
15:07:41	126	939	
15:07:42	126	939	
15:07:43	126	940	
15:07:44	126	940	
15:07:45	126	940	
15:07:46	126	940	
15:07:47	126	940	
15:07:48	126	940	
15:07:49	126	940	
15:07:50	126	940	
15:07:51	126	940	
15:07:52	126	940	
15:07:53	126	940	
15:07:54	126	940	
15:07:55	126	941	
15:07:56	126	941	
15:07:57	126	941	
15:07:58	126	941	
15:07:59	126	941	
15:08:00	126	941	
15:08:01	126	941	
15:08:02	126	941	
15:08:03	126	941	
15:08:04	126	941	
15:08:05	126	941	
15:08:06	126	941	
15:08:07	126	942	
15:08:08	126	942	
15:08:09	126	942	
15:08:10	126	942	
15:08:11	126	942	
